"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
2563,"ELLX","large_airport","Luxembourg-Findel International Airport",49.6233,6.20444,1234,"EU","LU","LU-L","Luxembourg","yes","ELLX","LUX","","http://www.lux-airport.lu/en/","http://en.wikipedia.org/wiki/Luxembourg-Findel_International_Airport",""
2564,"ENAL","medium_airport","Ålesund Airport",62.5625,6.1197,69,"EU","NO","NO-15","Ålesund","yes","ENAL","AES","","http://www.avinor.no/lufthavn/alesund","http://en.wikipedia.org/wiki/%C3%85lesund_Airport%2C_Vigra","Vigra"
2565,"ENAN","medium_airport","Andøya Airport",69.2925,16.1442,43,"EU","NO","NO-18","Andenes","yes","ENAN","ANX","","https://avinor.no/en/airport/andoya-airport/","http://en.wikipedia.org/wiki/And%C3%B8ya_Airport%2C_Andenes",""
2566,"ENAT","medium_airport","Alta Airport",69.9761,23.3717,9,"EU","NO","NO-20","Alta","yes","ENAT","ALF","","https://avinor.no/en/airport/alta-airport/","http://en.wikipedia.org/wiki/Alta_Airport",""
2568,"ENBN","medium_airport","Brønnøysund Airport",65.4611,12.2175,25,"EU","NO","NO-18","Brønnøy","yes","ENBN","BNN","","https://avinor.no/en/airport/bronnoysund-airport/","http://en.wikipedia.org/wiki/Br%C3%B8nn%C3%B8ysund_Airport%2C_Br%C3%B8nn%C3%B8y","Bronnoy"
2569,"ENBO","large_airport","Bodø Airport",67.2692,14.3653,42,"EU","NO","NO-18","Bodø","yes","ENBO","BOO","","http://www.avinor.no/en/airport/bodo/frontpage","http://en.wikipedia.org/wiki/Bod%C3%B8_Airport","Bodø Air Force Base, Bodø Main Air Station"
2570,"ENBR","large_airport","Bergen Airport Flesland",60.2934,5.21814,170,"EU","NO","NO-12","Bergen","yes","ENBR","BGO","","http://www.avinor.no/en/airport/bergen","http://en.wikipedia.org/wiki/Bergen_Airport%2C_Flesland",""
2571,"ENBS","medium_airport","Båtsfjord Airport",70.6005,29.6914,490,"EU","NO","NO-20","Båtsfjord","yes","ENBS","BJF","","https://avinor.no/en/airport/batsfjord-airport/","http://en.wikipedia.org/wiki/B%C3%A5tsfjord_Airport",""
2572,"ENCN","medium_airport","Kristiansand Airport",58.2042,8.08537,57,"EU","NO","NO-10","Kjevik","yes","ENCN","KRS","","http://www.avinor.no/en/airport/kristiansand","http://en.wikipedia.org/wiki/Kristiansand_Airport%2C_Kjevik",""
2574,"ENDU","medium_airport","Bardufoss Airport",69.0558,18.5404,252,"EU","NO","NO-19","Målselv","yes","ENDU","BDU","","https://avinor.no/en/airport/bardufoss-airport/","http://en.wikipedia.org/wiki/Bardufoss_Airport",""
2575,"ENEV","medium_airport","Harstad/Narvik Airport, Evenes",68.4913,16.6781,84,"EU","NO","NO-18","Evenes","yes","ENEV","EVE","","https://avinor.no/en/airport/harstadnarvik-airport/","http://en.wikipedia.org/wiki/Harstad/Narvik_Airport%2C_Evenes","Harstad/Narvik lufthavn, Evenes"
2576,"ENFG","medium_airport","Leirin Airport",61.0156,9.28806,2697,"EU","NO","NO-05","","yes","ENFG","VDB","","https://avinor.no/en/airport/fagernes-airport/","http://en.wikipedia.org/wiki/Fagernes_Airport%2C_Leirin",""
2577,"ENFL","medium_airport","Florø Airport",61.5836,5.02472,37,"EU","NO","NO-14","Florø","yes","ENFL","FRO","","https://avinor.no/en/airport/floro-airport/","http://en.wikipedia.org/wiki/Flor%C3%B8_Airport","Floro"
2578,"ENGM","large_airport","Oslo Gardermoen Airport",60.1939,11.1004,681,"EU","NO","NO-02","Oslo","yes","ENGM","OSL","","https://avinor.no/en/airport/oslo-airport","https://en.wikipedia.org/wiki/Oslo_Airport,_Gardermoen",""
2579,"ENHD","medium_airport","Haugesund Airport",59.3453,5.20836,86,"EU","NO","NO-11","Karmøy","yes","ENHD","HAU","","https://avinor.no/en/airport/haugesund-airport/","http://en.wikipedia.org/wiki/Haugesund_Airport%2C_Karm%C3%B8y","Karmoy"
2581,"ENKB","medium_airport","Kristiansund Airport (Kvernberget)",63.1118,7.82452,204,"EU","NO","NO-15","Kvernberget","yes","ENKB","KSU","","https://avinor.no/en/airport/kristiansund-airport/","http://en.wikipedia.org/wiki/Kristiansund_Airport%2C_Kvernberget","Kristiansund lufthavn, Kvernberget"
2583,"ENKR","medium_airport","Kirkenes Airport (Høybuktmoen)",69.7258,29.8913,283,"EU","NO","NO-20","Kirkenes","yes","ENKR","KKN","","https://avinor.no/en/airport/kirkenes-airport/","http://en.wikipedia.org/wiki/Kirkenes_Airport%2C_H%C3%B8ybuktmoen",""
2585,"ENML","medium_airport","Molde Airport",62.7447,7.2625,10,"EU","NO","NO-15","Årø","yes","ENML","MOL","","https://avinor.no/en/airport/molde-airport/","http://en.wikipedia.org/wiki/Molde_Airport%2C_%C3%85r%C3%B8","Aro"
2586,"ENMS","medium_airport","Mosjøen Airport (Kjærstad)",65.784,13.2149,237,"EU","NO","NO-18","","yes","ENMS","MJF","","https://avinor.no/en/airport/mosjoen-airport/","http://en.wikipedia.org/wiki/Mosj%C3%B8en_Airport%2C_Kj%C3%A6rstad",""
2587,"ENNA","medium_airport","Banak Airport",70.0688,24.9735,25,"EU","NO","NO-20","Lakselv","yes","ENNA","LKL","","https://avinor.no/en/airport/lakselv-airport/","http://en.wikipedia.org/wiki/Lakselv_Airport%2C_Banak","North Cape Airport"
2588,"ENNO","medium_airport","Notodden Airport",59.5657,9.21222,63,"EU","NO","NO-08","Notodden","yes","ENNO","NTB","","http://www.notodden-flyplass.no/","http://en.wikipedia.org/wiki/Notodden_Airport%2C_Tuven",""
2589,"ENOL","medium_airport","Ørland Airport",63.6989,9.604,28,"EU","NO","NO-16","Ørland","yes","ENOL","OLA","","","http://en.wikipedia.org/wiki/Brekstad_Airport%2C_%C3%98rland","Orland"
2591,"ENRO","medium_airport","Røros Airport",62.5784,11.3423,2054,"EU","NO","NO-16","Røros","yes","ENRO","RRS","","https://avinor.no/en/airport/roros-airport/","http://en.wikipedia.org/wiki/R%C3%B8ros_Airport","Roros"
2592,"ENRY","medium_airport","Moss-Rygge Airport",59.3788,10.7854,174,"EU","NO","NO-01","Oslo","yes","ENRY","RYG","","http://www.en.ryg.no/","http://en.wikipedia.org/wiki/Moss_Airport%2C_Rygge","Moss lufthavn Rygge, Rygge Air Station"
2593,"ENSB","medium_airport","Svalbard Airport, Longyear",78.2461,15.4656,88,"EU","NO","NO-21","Longyearbyen","yes","ENSB","LYR","","https://avinor.no/en/airport/svalbard-airport/","http://en.wikipedia.org/wiki/Svalbard_Airport%2C_Longyear",""
2594,"ENSN","medium_airport","Skien Airport",59.185,9.56694,463,"EU","NO","NO-08","Geiteryggen","no","ENSN","SKE","","","http://en.wikipedia.org/wiki/Skien_Airport%2C_Geiteryggen",""
2595,"ENSO","medium_airport","Stord Airport",59.7919,5.34085,160,"EU","NO","NO-12","Leirvik","yes","ENSO","SRP","","","http://en.wikipedia.org/wiki/Stord_Airport%2C_S%C3%B8rstokken","Sorstokken, Sørstokken"
2596,"ENSR","medium_airport","Sørkjosen Airport",69.7868,20.9594,16,"EU","NO","NO-19","Sørkjosen","yes","ENSR","SOJ","","https://avinor.no/en/airport/sorkjosen-airport/","http://en.wikipedia.org/wiki/S%C3%B8rkjosen_Airport",""
2597,"ENSS","medium_airport","Vardø Airport, Svartnes",70.3554,31.0449,42,"EU","NO","NO-20","Vardø","yes","ENSS","VAW","","https://avinor.no/en/airport/vardo-airport/","http://en.wikipedia.org/wiki/Vard%C3%B8_Airport%2C_Svartnes",""
2598,"ENST","medium_airport","Sandnessjøen Airport (Stokka)",65.9568,12.4689,56,"EU","NO","NO-18","Alstahaug","yes","ENST","SSJ","","https://avinor.no/en/airport/sandnessjoen-airport/","http://en.wikipedia.org/wiki/Sandnessj%C3%B8en_Airport%2C_Stokka",""
2599,"ENTC","large_airport","Tromsø Airport",69.6833,18.9189,31,"EU","NO","NO-19","Tromsø","yes","ENTC","TOS","","http://www.avinor.no/en/airport/tromso","http://en.wikipedia.org/wiki/Troms%C3%B8_Airport","Langnes, Tromsøya, Tromso"
2600,"ENTO","medium_airport","Sandefjord Airport, Torp",59.1867,10.2586,286,"EU","NO","NO-07","Torp","yes","ENTO","TRF","","","http://en.wikipedia.org/wiki/Sandefjord_Airport%2C_Torp",""
2601,"ENVA","large_airport","Trondheim Airport Værnes",63.4578,10.924,56,"EU","NO","NO-17","Trondheim","yes","ENVA","TRD","","https://avinor.no/en/airport/trondheim-airport/","http://en.wikipedia.org/wiki/Trondheim_Airport%2C_V%C3%A6rnes",""
2602,"ENZV","large_airport","Stavanger Airport Sola",58.8767,5.63778,29,"EU","NO","NO-11","Stavanger","yes","ENZV","SVG","","http://www.avinor.no/en/airport/stavanger/","http://en.wikipedia.org/wiki/Stavanger_Airport,_Sola","Sola Air Station, Stavanger lufthavn, Sola"
2604,"EPBY","medium_airport","Bydgoszcz Ignacy Jan Paderewski Airport",53.0968,17.9777,235,"EU","PL","PL-KP","Bydgoszcz","yes","EPBY","BZG","","http://www.plb.pl/","http://en.wikipedia.org/wiki/Bydgoszcz_Ignacy_Jan_Paderewski_Airport","Szwederowo, Bromberg"
2608,"EPGD","large_airport","Gdańsk Lech Wałęsa Airport",54.3776,18.4662,489,"EU","PL","PL-PM","Gdańsk","yes","EPGD","GDN","","http://www.airport.gdansk.pl/","http://en.wikipedia.org/wiki/Gda%C5%84sk_Lech_Wa%C5%82%C4%99sa_Airport","Gdańsk-Rębiechowo"
2609,"EPKK","large_airport","John Paul II International Airport Kraków-Balice Airport",50.0777,19.7848,791,"EU","PL","PL-MA","Kraków","yes","EPKK","KRK","","http://lotnisko-balice.pl/en.html","http://en.wikipedia.org/wiki/John_Paul_II_International_Airport_Krak%C3%B3w-Balice","Krakov"
2613,"EPKT","large_airport","Katowice International Airport",50.4743,19.08,995,"EU","PL","PL-SL","Katowice","yes","EPKT","KTW","","http://katowice.airport.com","http://en.wikipedia.org/wiki/Katowice_International_Airport","Pyrzowice, Dąbrowa Górnicza, Katowice, Silesia, GOP, Silesia Metropolis, Gliwice, Piekary Śląskie, Bytom, Zabrze, Sosnowiec"
2616,"EPLL","medium_airport","Łódź Władysław Reymont Airport",51.7219,19.3981,604,"EU","PL","PL-LD","Łódź","yes","EPLL","LCJ","","","http://en.wikipedia.org/wiki/%C5%81%C3%B3d%C5%BA_W%C5%82adys%C5%82aw_Reymont_Airport","Lublinek"
2622,"EPMO","large_airport","Modlin Airport",52.4511,20.6518,341,"EU","PL","PL-MZ","Warsaw","yes","EPMO","WMI","","http://modlinairport.pl/","http://en.wikipedia.org/wiki/Warsaw%E2%80%93Modlin_Mazovia_Airport","Nowy Dwor Mazowiecki"
2625,"EPPO","large_airport","Poznań-Ławica Airport",52.421,16.8263,308,"EU","PL","PL-WP","Poznań","yes","EPPO","POZ","","http://www.airport-poznan.com.pl/en/","http://en.wikipedia.org/wiki/Pozna%C5%84-%C5%81awica_Airport",""
2628,"EPRA","medium_airport","Radom Airport",51.3892,21.2133,610,"EU","PL","PL-MZ","Radom","yes","EPRA","RDO","","http://lotnisko-radom.eu/pl/","https://en.wikipedia.org/wiki/Radom_Airport","Radom Military Air Base, Radom-Sadków Airport"
2629,"EPRZ","medium_airport","Rzeszów-Jasionka Airport",50.11,22.019,675,"EU","PL","PL-PK","Rzeszów","yes","EPRZ","RZE","","http://www.lotnisko-rzeszow.pl/?lang=en","http://en.wikipedia.org/wiki/Rzesz%C3%B3w-Jasionka_Airport",""
2630,"EPSC","medium_airport","Szczecin-Goleniów \"Solidarność\" Airport",53.5847,14.9022,154,"EU","PL","PL-ZP","Goleniow","yes","EPSC","SZZ","","http://www.airport.com.pl/en/index.php","http://en.wikipedia.org/wiki/Szczecin-Goleni%C3%B3w_%22Solidarno%C5%9B%C4%87%22_Airport",""
2635,"EPSY","medium_airport","Olsztyn-Mazury Airport",53.4819,20.9377,463,"EU","PL","PL-WN","Olsztyn","yes","EPSY","SZY","","http://mazuryairport.pl/","https://en.wikipedia.org/wiki/Olsztyn-Mazury_Airport",""
2637,"EPWA","large_airport","Warsaw Chopin Airport",52.1657,20.9671,362,"EU","PL","PL-MZ","Warsaw","yes","EPWA","WAW","","http://www.lotnisko-chopina.pl/?lang=en","http://en.wikipedia.org/wiki/Warsaw_Frederic_Chopin_Airport","Okęcie"
2638,"EPWR","large_airport","Copernicus Wrocław Airport",51.1027,16.8858,404,"EU","PL","PL-DS","Wrocław","yes","EPWR","WRO","","http://www.airport.wroclaw.pl/en/index.php","http://en.wikipedia.org/wiki/Copernicus_Airport_Wroc%C5%82aw","Strachowice, Breslau"
2639,"EPZG","medium_airport","Zielona Góra-Babimost Airport",52.1385,15.7986,194,"EU","PL","PL-LB","Babimost","yes","EPZG","IEG","","http://www.lotnisko.zielonagora.pl/","http://en.wikipedia.org/wiki/Zielona_G%C3%B3ra_Airport",""
2646,"ESDF","medium_airport","Ronneby Airport",56.2667,15.265,191,"EU","SE","SE-K","","yes","ESDF","RNB","","https://www.swedavia.com/ronneby/","http://en.wikipedia.org/wiki/Ronneby_Airport",""
2648,"ESGG","large_airport","Gothenburg-Landvetter Airport",57.6628,12.2798,506,"EU","SE","SE-Q","Gothenburg","yes","ESGG","GOT","","https://www.swedavia.com/landvetter/","http://en.wikipedia.org/wiki/Gothenburg-Landvetter_Airport","Göteborg-Landvetter"
2649,"ESGJ","medium_airport","Jönköping Airport",57.7576,14.0687,741,"EU","SE","SE-F","Jönköping","yes","ESGJ","JKG","","http://www.lfv.se/templates/LFV_AirportStartPage____1672.aspx","http://en.wikipedia.org/wiki/J%C3%B6nk%C3%B6ping_Airport",""
2652,"ESGP","medium_airport","Gothenburg City Airport",57.7747,11.8704,59,"EU","SE","SE-Q","Gothenburg","yes","ESGP","GSE","","http://www.goteborgairport.se/","http://en.wikipedia.org/wiki/Gothenburg_City_Airport","Säve Airport, Göteborg City Airport"
2653,"ESGR","medium_airport","Skövde Airport",58.4564,13.9727,324,"EU","SE","SE-Q","Skövde","no","ESGR","KVB","","","",""
2654,"ESGT","medium_airport","Trollhättan-Vänersborg Airport",58.3181,12.345,137,"EU","SE","SE-Q","Trollhättan","yes","ESGT","THN","","","http://en.wikipedia.org/wiki/Trollh%C3%A4ttan-V%C3%A4nersborg_Airport",""
2658,"ESKK","medium_airport","Karlskoga Airport",59.3459,14.4959,400,"EU","SE","SE-T","","no","ESKK","KSK","","","",""
2659,"ESKM","medium_airport","Mora Airport",60.9579,14.5114,634,"EU","SE","SE-W","Mora","yes","ESKM","MXX","","","http://en.wikipedia.org/wiki/Mora-Siljan_Airport",""
2660,"ESKN","medium_airport","Stockholm Skavsta Airport",58.7886,16.9122,140,"EU","SE","SE-D","Stockholm / Nyköping","yes","ESKN","NYO","","","http://en.wikipedia.org/wiki/Stockholm-Skavsta_Airport",""
2664,"ESMK","medium_airport","Kristianstad Airport",55.9217,14.0855,76,"EU","SE","SE-M","Kristianstad","yes","ESMK","KID","","","http://en.wikipedia.org/wiki/Kristianstad_Airport",""
2668,"ESMQ","medium_airport","Kalmar Airport",56.6855,16.2876,17,"EU","SE","SE-H","","yes","ESMQ","KLR","","","http://en.wikipedia.org/wiki/Kalmar_Airport",""
2669,"ESMS","large_airport","Malmö Sturup Airport",55.5363,13.3762,236,"EU","SE","SE-M","Malmö","yes","ESMS","MMX","","http://www.swedavia.com/malmo/","http://en.wikipedia.org/wiki/Malm%C3%B6_Airport",""
2670,"ESMT","medium_airport","Halmstad Airport",56.6911,12.8202,101,"EU","SE","SE-N","Halmstad","yes","ESMT","HAD","","","http://en.wikipedia.org/wiki/Halmstad_Airport",""
2672,"ESMX","medium_airport","Växjö Kronoberg Airport",56.9291,14.728,610,"EU","SE","SE-G","Växjö","yes","ESMX","VXO","","","http://en.wikipedia.org/wiki/V%C3%A4xj%C3%B6_Airport",""
2675,"ESND","medium_airport","Sveg Airport",62.0478,14.4229,1178,"EU","SE","SE-Z","","yes","ESND","EVG","","","http://en.wikipedia.org/wiki/Sveg_Airport",""
2676,"ESNG","medium_airport","Gällivare Airport",67.1324,20.8146,1027,"EU","SE","SE-BD","Gällivare","yes","ESNG","GEV","","","http://en.wikipedia.org/wiki/G%C3%A4llivare_Airport",""
2679,"ESNK","medium_airport","Kramfors Sollefteå Airport",63.0486,17.7689,34,"EU","SE","SE-Y","Kramfors / Sollefteå","yes","ESNK","KRF","","","http://en.wikipedia.org/wiki/Kramfors_Airport",""
2680,"ESNL","medium_airport","Lycksele Airport",64.5483,18.7162,705,"EU","SE","SE-AC","","yes","ESNL","LYC","","","http://en.wikipedia.org/wiki/Lycksele_Airport",""
2682,"ESNN","medium_airport","Sundsvall-Härnösand Airport",62.5281,17.4439,16,"EU","SE","SE-Y","Sundsvall/ Härnösand","yes","ESNN","SDL","","","http://en.wikipedia.org/wiki/Sundsvall-H%C3%A4rn%C3%B6sand_Airport",""
2683,"ESNO","medium_airport","Örnsköldsvik Airport",63.4083,18.99,354,"EU","SE","SE-Y","Örnsköldsvik","yes","ESNO","OER","","","http://en.wikipedia.org/wiki/%C3%96rnsk%C3%B6ldsvik_Airport",""
2685,"ESNQ","medium_airport","Kiruna Airport",67.822,20.3368,1508,"EU","SE","SE-BD","Kiruna","yes","ESNQ","KRN","","https://www.swedavia.com/kiruna/","http://en.wikipedia.org/wiki/Kiruna_Airport",""
2687,"ESNS","medium_airport","Skellefteå Airport",64.6248,21.0769,157,"EU","SE","SE-AC","Skellefteå","yes","ESNS","SFT","","","http://en.wikipedia.org/wiki/Skellefte%C3%A5_Airport",""
2689,"ESNU","medium_airport","Umeå Airport",63.7918,20.2828,24,"EU","SE","SE-AC","Umeå","yes","ESNU","UME","","https://www.swedavia.com/umea/","http://en.wikipedia.org/wiki/Ume%C3%A5_Airport",""
2690,"ESNV","medium_airport","Vilhelmina Airport",64.5791,16.8336,1140,"EU","SE","SE-AC","","yes","ESNV","VHM","","","http://en.wikipedia.org/wiki/Vilhelmina_Airport",""
2691,"ESNX","medium_airport","Arvidsjaur Airport",65.5903,19.2819,1245,"EU","SE","SE-BD","Arvidsjaur","yes","ESNX","AJR","","","http://en.wikipedia.org/wiki/Arvidsjaur_Airport",""
2692,"ESNY","medium_airport","Söderhamn Airport",61.2615,17.0991,88,"EU","SE","SE-X","Söderhamn","no","ESNY","SOO","","","",""
2693,"ESOE","medium_airport","Örebro Airport",59.2237,15.038,188,"EU","SE","SE-T","Örebro","yes","ESOE","ORB","","","http://en.wikipedia.org/wiki/%C3%96rebro_Airport",""
2694,"ESOH","medium_airport","Hagfors Airport",60.0201,13.5789,474,"EU","SE","SE-S","","yes","ESOH","HFS","","","http://en.wikipedia.org/wiki/Hagfors_Airport",""
2695,"ESOK","medium_airport","Karlstad Airport",59.4447,13.3374,352,"EU","SE","SE-S","Karlstad","yes","ESOK","KSD","","","http://en.wikipedia.org/wiki/Karlstad_Airport",""
2696,"ESOW","medium_airport","Stockholm Västerås Airport",59.5894,16.6336,21,"EU","SE","SE-U","Stockholm / Västerås","yes","ESOW","VST","","","http://en.wikipedia.org/wiki/Stockholm-V%C3%A4ster%C3%A5s_Airport",""
2697,"ESPA","large_airport","Luleå Airport",65.5438,22.122,65,"EU","SE","SE-BD","Luleå","yes","ESPA","LLA","","https://www.swedavia.com/lulea/","http://en.wikipedia.org/wiki/Lule%C3%A5_Airport","Kallax Air Base"
2701,"ESSA","large_airport","Stockholm-Arlanda Airport",59.6519,17.9186,137,"EU","SE","SE-AB","Stockholm","yes","ESSA","ARN","","http://www.swedavia.se/arlanda/","http://en.wikipedia.org/wiki/Stockholm-Arlanda_Airport",""
2702,"ESSB","medium_airport","Stockholm-Bromma Airport",59.3544,17.9417,47,"EU","SE","SE-AB","Stockholm","yes","ESSB","BMA","","","http://en.wikipedia.org/wiki/Stockholm-Bromma_Airport",""
2703,"ESSD","medium_airport","Borlange Airport",60.422,15.5152,503,"EU","SE","SE-W","","yes","ESSD","BLE","","","http://en.wikipedia.org/wiki/Borl%C3%A4nge_Airport",""
2705,"ESSK","medium_airport","Gävle Sandviken Airport",60.5933,16.9514,224,"EU","SE","SE-X","Gävle / Sandviken","no","ESSK","GVX","","","",""
2706,"ESSL","medium_airport","Linköping City Airport",58.4062,15.6805,172,"EU","SE","SE-E","Linköping","yes","ESSL","LPI","","http://www.linkopingsflygplats.se/","http://en.wikipedia.org/wiki/Link%C3%B6ping_SAAB_Airport",""
2707,"ESSP","medium_airport","Norrköping Airport",58.5863,16.2506,32,"EU","SE","SE-E","Norrköping","yes","ESSP","NRK","","","http://en.wikipedia.org/wiki/Norrk%C3%B6ping_Airport","Kungsangen"
2708,"ESST","medium_airport","Torsby Airport",60.1576,12.9913,393,"EU","SE","SE-S","","yes","ESST","TYF","","http://www.torsbyflygplats.se","http://en.wikipedia.org/wiki/Torsby_Airport",""
2709,"ESSU","medium_airport","Eskilstuna Airport",59.3511,16.7084,139,"EU","SE","SE-D","Eskilstuna","no","ESSU","EKT","","","",""
2710,"ESSV","medium_airport","Visby Airport",57.6628,18.3462,164,"EU","SE","SE-I","Visby","yes","ESSV","VBY","","https://www.swedavia.com/visby/","http://en.wikipedia.org/wiki/Visby_Airport",""
2711,"ESTA","medium_airport","Ängelholm-Helsingborg Airport",56.2961,12.8471,68,"EU","SE","SE-M","Ängelholm","yes","ESTA","AGH","","http://www.lfv.se/templates/LFV_AirportStartPage____4777.aspx","http://en.wikipedia.org/wiki/%C3%84ngelholm-Helsingborg_Airport","ESDB, Ängelholm Air Base"
2713,"ESUD","medium_airport","Storuman Airport",64.9609,17.6966,915,"EU","SE","SE-AC","","yes","ESUD","SQO","","","http://en.wikipedia.org/wiki/Storuman_Airport",""
2715,"ESUP","medium_airport","Pajala Airport",67.2456,23.0689,542,"EU","SE","SE-BD","","no","ESUP","PJA","","","http://en.wikipedia.org/wiki/Pajala_Airport",""
2716,"ESUT","medium_airport","Hemavan Airport",65.8061,15.0828,1503,"EU","SE","SE-AC","","yes","ESUT","HMV","","","http://en.wikipedia.org/wiki/Hemavan_Airport",""
